country_code,country_name,type,rank,name,name_id,gender,count
AE,United Arab Emirates,forename,1,Mohamed,mohamed-fn,M,277504
AE,United Arab Emirates,forename,2,Md,md-fn,M;F,140562
AE,United Arab Emirates,forename,3,Muhammad,muhammad-fn,M;F,86760
AE,United Arab Emirates,forename,4,Ahmed,ahmed-fn,M,63393
AE,United Arab Emirates,forename,5,Mohammed,mohammed-fn,M;F,54349
AE,United Arab Emirates,forename,6,Abdul,abdul-fn,M,49742
AE,United Arab Emirates,forename,7,Ali,ali-fn,M;F,43425
AE,United Arab Emirates,forename,8,Mohammad,mohammad-fn,M;F,40602
AE,United Arab Emirates,forename,9,محمد,mhmd-fn,M;F,25879
AE,United Arab Emirates,forename,10,Omar,omar-fn,M;F,19407
AE,United Arab Emirates,forename,11,Khaled,khaled-fn,M,16698
AE,United Arab Emirates,forename,12,Rashid,rashid-fn,M,16352
AE,United Arab Emirates,forename,13,Ahmad,ahmad-fn,M;F,15871
AE,United Arab Emirates,forename,14,Hassan,hassan-fn,M;F,15264
AE,United Arab Emirates,forename,15,Nour,nour-fn,F;M,15199
AE,United Arab Emirates,forename,16,Malak,malak-fn,F,15067
AE,United Arab Emirates,forename,17,Malik,malik-fn,M;F,15067
AE,United Arab Emirates,forename,18,Imran,imran-fn,M;F,15053
AE,United Arab Emirates,forename,19,Mohd,mohd-fn,M;F,13953
AE,United Arab Emirates,forename,20,Amir,amir-fn,M;F,13673
AE,United Arab Emirates,forename,21,Raja,raja-fn,M;F,13631
AE,United Arab Emirates,forename,22,Nasser,nasser-fn,M;F,13438
AE,United Arab Emirates,forename,23,احمد,ahmd-fn,M;F,12958
AE,United Arab Emirates,forename,24,Muhammed,muhammed-fn,M;F,12651
AE,United Arab Emirates,forename,25,Salem,salem-fn,M,12044
AE,United Arab Emirates,forename,26,Noor,noor-fn,M;F,12021
AE,United Arab Emirates,forename,27,Rajesh,rajesh-fn,M,11952
AE,United Arab Emirates,forename,28,Khalid,khalid-fn,M;F,11781
AE,United Arab Emirates,forename,29,Saeed,saeed-fn,M,11389
AE,United Arab Emirates,forename,30,Raju,raju-fn,M;F,11184
AE,United Arab Emirates,forename,31,Ibrahim,ibrahim-fn,M;F,11035
AE,United Arab Emirates,forename,32,Rana,rana-fn,M;F,11030
AE,United Arab Emirates,forename,33,Shahid,shahid-fn,M;F,10701
AE,United Arab Emirates,forename,34,Abu,abu-fn,M;F,10697
AE,United Arab Emirates,forename,35,Khan,khan-fn,M;F,10590
AE,United Arab Emirates,forename,36,Asif,asif-fn,M;F,10398
AE,United Arab Emirates,forename,37,Abdullah,abdullah-fn,M,10382
AE,United Arab Emirates,forename,38,Suresh,suresh-fn,M,10379
AE,United Arab Emirates,forename,39,Mahmoud,mahmoud-fn,M,10119
AE,United Arab Emirates,forename,40,Faisal,faisal-fn,M;F,10109
AE,United Arab Emirates,forename,41,Ramesh,ramesh-fn,M,9811
AE,United Arab Emirates,forename,42,Sara,sara-fn,F;M,9608
AE,United Arab Emirates,forename,43,Syed,syed-fn,M,9447
AE,United Arab Emirates,forename,44,Sunil,sunil-fn,M,9181
AE,United Arab Emirates,forename,45,Bilal,bilal-fn,M;F,8944
AE,United Arab Emirates,forename,46,Ram,ram-fn,M;F,8885
AE,United Arab Emirates,forename,47,Hamad,hamad-fn,M,8726
AE,United Arab Emirates,forename,48,Anil,anil-fn,M,8716
AE,United Arab Emirates,forename,49,Manoj,manoj-fn,M,8547
AE,United Arab Emirates,forename,50,Raj,raj-fn,M;F,8453
AE,United Arab Emirates,forename,51,Abdulla,abdulla-fn,M,8243
AE,United Arab Emirates,forename,52,Nasir,nasir-fn,M;F,8212
AE,United Arab Emirates,forename,53,Saif,saif-fn,M;F,8120
AE,United Arab Emirates,forename,54,Irfan,irfan-fn,M,8000
AE,United Arab Emirates,forename,55,Usman,usman-fn,M;F,7649
AE,United Arab Emirates,forename,56,عبدالله,abdallh-fn,M,7607
AE,United Arab Emirates,forename,57,Kamal,kamal-fn,M;F,7485
AE,United Arab Emirates,forename,58,Islam,islam-fn,M;F,7462
AE,United Arab Emirates,forename,59,Ashraf,ashraf-fn,M,7456
AE,United Arab Emirates,forename,60,Sajid,sajid-fn,M,7368
AE,United Arab Emirates,forename,61,Mariam,mariam-fn,F;M,7314
AE,United Arab Emirates,forename,62,Anwar,anwar-fn,M,7053
AE,United Arab Emirates,forename,63,Adnan,adnan-fn,M,7026
AE,United Arab Emirates,forename,64,Ravi,ravi-fn,M,7003
AE,United Arab Emirates,forename,65,Zahid,zahid-fn,M,6753
AE,United Arab Emirates,forename,66,Sultan,sultan-fn,M;F,6747
AE,United Arab Emirates,forename,67,Hari,hari-fn,M,6712
AE,United Arab Emirates,forename,68,Ismail,ismail-fn,M,6621
AE,United Arab Emirates,forename,69,Vijay,vijay-fn,M,6477
AE,United Arab Emirates,forename,70,Nadeem,nadeem-fn,M,6454
AE,United Arab Emirates,forename,71,Arif,arif-fn,M,6407
AE,United Arab Emirates,forename,72,Hussein,hussein-fn,M;F,6399
AE,United Arab Emirates,forename,73,Hamid,hamid-fn,M;F,6302
AE,United Arab Emirates,forename,74,علي,aly-fn,M;F,6287
AE,United Arab Emirates,forename,75,Mustafa,mustafa-fn,M;F,6234
AE,United Arab Emirates,forename,76,Abid,abid-fn,M,6160
AE,United Arab Emirates,forename,77,Vinod,vinod-fn,M,6151
AE,United Arab Emirates,forename,78,Ghulam,ghulam-fn,M,6120
AE,United Arab Emirates,forename,79,Sanjay,sanjay-fn,M,6109
AE,United Arab Emirates,forename,80,Tariq,tariq-fn,M,6018
AE,United Arab Emirates,forename,81,Saleem,saleem-fn,M,6005
AE,United Arab Emirates,forename,82,ابو,abw-fn,M;F,5988
AE,United Arab Emirates,forename,83,Arshad,arshad-fn,M,5982
AE,United Arab Emirates,forename,84,Ashok,ashok-fn,M,5933
AE,United Arab Emirates,forename,85,Arun,arun-fn,M,5893
AE,United Arab Emirates,forename,86,Yasser,yasser-fn,M;F,5886
AE,United Arab Emirates,forename,87,Umar,umar-fn,M;F,5862
AE,United Arab Emirates,forename,88,Jamal,jamal-fn,M;F,5757
AE,United Arab Emirates,forename,89,Santosh,santosh-fn,M;F,5640
AE,United Arab Emirates,forename,90,Prince,prince-fn,M,5610
AE,United Arab Emirates,forename,91,Kumar,kumar-fn,M,5567
AE,United Arab Emirates,forename,92,Rakesh,rakesh-fn,M,5552
AE,United Arab Emirates,forename,93,Ch,ch-fn,M,5496
AE,United Arab Emirates,forename,94,Babu,babu-fn,M,5449
AE,United Arab Emirates,forename,95,Dinesh,dinesh-fn,M,5444
AE,United Arab Emirates,forename,96,Salman,salman-fn,M;F,5431
AE,United Arab Emirates,forename,97,Naveed,naveed-fn,M,5334
AE,United Arab Emirates,forename,98,Salim,salim-fn,M,5333
AE,United Arab Emirates,forename,99,خالد,khald-fn,M,5268
AE,United Arab Emirates,forename,100,Asad,asad-fn,M,5220
AE,United Arab Emirates,surname,1,Khan,khan-sn,M;F,252508
AE,United Arab Emirates,surname,2,Ali,ali-sn,M;F,146166
AE,United Arab Emirates,surname,3,Ahmed,ahmed-sn,M;F,116421
AE,United Arab Emirates,surname,4,Kumar,kumar-sn,M;F,115879
AE,United Arab Emirates,surname,5,Singh,singh-sn,M;F,81800
AE,United Arab Emirates,surname,6,Mohamed,mohamed-sn,M;F,81365
AE,United Arab Emirates,surname,7,Hossain,hossain-sn,M;F,80094
AE,United Arab Emirates,surname,8,Hussain,hussain-sn,M;F,41783
AE,United Arab Emirates,surname,9,Ahmad,ahmad-sn,M;F,40556
AE,United Arab Emirates,surname,10,Islam,islam-sn,M;F,29450
AE,United Arab Emirates,surname,11,Rahman,rahman-sn,M;F,29063
AE,United Arab Emirates,surname,12,Yadav,yadav-sn,M;F,28108
AE,United Arab Emirates,surname,13,Alam,alam-sn,M;F,27065
AE,United Arab Emirates,surname,14,Uddin,uddin-sn,M;F,22856
AE,United Arab Emirates,surname,15,Mohammed,mohammed-sn,M;F,19805
AE,United Arab Emirates,surname,16,Ullah,ullah-sn,M;F,19607
AE,United Arab Emirates,surname,17,Shah,shah-sn,M;F,18578
AE,United Arab Emirates,surname,18,Malik,malik-sn,M;F,16246
AE,United Arab Emirates,surname,19,Abbas,abbas-sn,M;F,15939
AE,United Arab Emirates,surname,20,Shaikh,shaikh-sn,M;F,15938
AE,United Arab Emirates,surname,21,Ansari,ansari-sn,M;F,15506
AE,United Arab Emirates,surname,22,Muhammad,muhammad-sn,M;F,14172
AE,United Arab Emirates,surname,23,Hassan,hassan-sn,F;M,14007
AE,United Arab Emirates,surname,24,Raj,raj-sn,M;F,13338
AE,United Arab Emirates,surname,25,Iqbal,iqbal-sn,M;F,13201
AE,United Arab Emirates,surname,26,Mahmoud,mahmoud-sn,M;F,13039
AE,United Arab Emirates,surname,27,Baloch,baloch-sn,M,12558
AE,United Arab Emirates,surname,28,Miah,miah-sn,M;F,12526
AE,United Arab Emirates,surname,29,Jan,jan-sn,M;F,11997
AE,United Arab Emirates,surname,30,Said,said-sn,M;F,11613
AE,United Arab Emirates,surname,31,Abdullah,abdullah-sn,M;F,10953
AE,United Arab Emirates,surname,32,Ram,ram-sn,M;F,10890
AE,United Arab Emirates,surname,33,Chauhan,chauhan-sn,M;F,10850
AE,United Arab Emirates,surname,34,محمد,mhmd-sn,M;F,10612
AE,United Arab Emirates,surname,35,Rana,rana-sn,M;F,10575
AE,United Arab Emirates,surname,36,Mohammad,mohammad-sn,M;F,10324
AE,United Arab Emirates,surname,37,Rashid,rashid-sn,M;F,10220
AE,United Arab Emirates,surname,38,Ibrahim,ibrahim-sn,M;F,9897
AE,United Arab Emirates,surname,39,Raja,raja-sn,M;F,9750
AE,United Arab Emirates,surname,40,Babu,babu-sn,M;F,9351
AE,United Arab Emirates,surname,41,Salem,salem-sn,M;F,8941
AE,United Arab Emirates,surname,42,Alazy,alazy-sn,,8940
AE,United Arab Emirates,surname,43,Das,das-sn,M;F,8914
AE,United Arab Emirates,surname,44,Saeed,saeed-sn,M;F,8253
AE,United Arab Emirates,surname,45,Hasan,hasan-sn,M;F,8203
AE,United Arab Emirates,surname,46,Jutt,jutt-sn,M;F,8134
AE,United Arab Emirates,surname,47,Gujjar,gujjar-sn,M;F,8036
AE,United Arab Emirates,surname,48,Lal,lal-sn,M,7805
AE,United Arab Emirates,surname,49,البلوشي,alblwshy-sn,M;F,7712
AE,United Arab Emirates,surname,50,Raza,raza-sn,M,7631
AE,United Arab Emirates,surname,51,Afridi,afridi-sn,M,7483
AE,United Arab Emirates,surname,52,Rehman,rehman-sn,M,7368
AE,United Arab Emirates,surname,53,Prasad,prasad-sn,M;F,7272
AE,United Arab Emirates,surname,54,Rai,rai-sn,M;F,7224
AE,United Arab Emirates,surname,55,Thomas,thomas-sn,M;F,6883
AE,United Arab Emirates,surname,56,Butt,butt-sn,M;F,6793
AE,United Arab Emirates,surname,57,Mia,mia-sn,M;F,6708
AE,United Arab Emirates,surname,58,Love,love-sn,F;M,6607
AE,United Arab Emirates,surname,59,Imran,imran-sn,M;F,6565
AE,United Arab Emirates,surname,60,Thapa,thapa-sn,M;F,6558
AE,United Arab Emirates,surname,61,Mohd,mohd-sn,M;F,6343
AE,United Arab Emirates,surname,62,Hamid,hamid-sn,M;F,6308
AE,United Arab Emirates,surname,63,Patel,patel-sn,M;F,6068
AE,United Arab Emirates,surname,64,Nair,nair-sn,M;F,6004
AE,United Arab Emirates,surname,65,Noor,noor-sn,M;F,5973
AE,United Arab Emirates,surname,66,Nour,nour-sn,F;M,5973
AE,United Arab Emirates,surname,67,Mehmood,mehmood-sn,M,5827
AE,United Arab Emirates,surname,68,Amin,amin-sn,M;F,5720
AE,United Arab Emirates,surname,69,Amine,amine-sn,M;F,5720
AE,United Arab Emirates,surname,70,Gul,gul-sn,M;F,5713
AE,United Arab Emirates,surname,71,Karim,karim-sn,M;F,5618
AE,United Arab Emirates,surname,72,Nawaz,nawaz-sn,M;F,5617
AE,United Arab Emirates,surname,73,Mughal,mughal-sn,M;F,5599
AE,United Arab Emirates,surname,74,Raju,raju-sn,M,5454
AE,United Arab Emirates,surname,75,Osman,osman-sn,M;F,5448
AE,United Arab Emirates,surname,76,Khaled,khaled-sn,M;F,5441
AE,United Arab Emirates,surname,77,احمد,ahmd-sn,M;F,5395
AE,United Arab Emirates,surname,78,Chaudhary,chaudhary-sn,M;F,5382
AE,United Arab Emirates,surname,79,Jamal,jamal-sn,M;F,5347
AE,United Arab Emirates,surname,80,Magar,magar-sn,M;F,5283
AE,United Arab Emirates,surname,81,Shahzad,shahzad-sn,M,5277
AE,United Arab Emirates,surname,82,Gurung,gurung-sn,M;F,5253
AE,United Arab Emirates,surname,83,Omar,omar-sn,M;F,5187
AE,United Arab Emirates,surname,84,Ch,ch-sn,M;F,5155
AE,United Arab Emirates,surname,85,Tamang,tamang-sn,M;F,5117
AE,United Arab Emirates,surname,86,Lama,lama-sn,M;F,5078
AE,United Arab Emirates,surname,87,Asif,asif-sn,M;F,5047
AE,United Arab Emirates,surname,88,Saleem,saleem-sn,M;F,5001
AE,United Arab Emirates,surname,89,Awan,awan-sn,M;F,4991
AE,United Arab Emirates,surname,90,Abdulla,abdulla-sn,M;F,4988
AE,United Arab Emirates,surname,91,Joseph,joseph-sn,M;F,4920
AE,United Arab Emirates,surname,92,Ashraf,ashraf-sn,M;F,4860
AE,United Arab Emirates,surname,93,Sk,sk-sn,M;F,4779
AE,United Arab Emirates,surname,94,Kamal,kamal-sn,M;F,4756
AE,United Arab Emirates,surname,95,Nasser,nasser-sn,M;F,4708
AE,United Arab Emirates,surname,96,Muhammed,muhammed-sn,M;F,4665
AE,United Arab Emirates,surname,97,Zaman,zaman-sn,M;F,4658
AE,United Arab Emirates,surname,98,Aslam,aslam-sn,M;F,4582
AE,United Arab Emirates,surname,99,Mahmood,mahmood-sn,M;F,4522
AE,United Arab Emirates,surname,100,Bhatti,bhatti-sn,M,4501
AF,Afghanistan,forename,1,Mohamed,mohamed-fn,M,7878
AF,Afghanistan,forename,2,Ahmed,ahmed-fn,M,5208
AF,Afghanistan,forename,3,Mohammad,mohammad-fn,M;F,3768
AF,Afghanistan,forename,4,Ahmad,ahmad-fn,M;F,3740
AF,Afghanistan,forename,5,محمد,mhmd-fn,M;F,3078
AF,Afghanistan,forename,6,Abdullah,abdullah-fn,M,1775
AF,Afghanistan,forename,7,Haji,haji-fn,M,1770
AF,Afghanistan,forename,8,Abdul,abdul-fn,M,1675
AF,Afghanistan,forename,9,احمد,ahmd-fn,M;F,1468
AF,Afghanistan,forename,10,Omid,omid-fn,M,1466
AF,Afghanistan,forename,11,Hamid,hamid-fn,M;F,1442
AF,Afghanistan,forename,12,Khan,khan-fn,M;F,1418
AF,Afghanistan,forename,13,Mustafa,mustafa-fn,M;F,1415
AF,Afghanistan,forename,14,عبدالله,abdallh-fn,M,1222
AF,Afghanistan,forename,15,Khaled,khaled-fn,M,1198
AF,Afghanistan,forename,16,Khalid,khalid-fn,M;F,1198
AF,Afghanistan,forename,17,Farhad,farhad-fn,M,1179
AF,Afghanistan,forename,18,Sayed,sayed-fn,M;F,1131
AF,Afghanistan,forename,19,Muhammad,muhammad-fn,M;F,1032
AF,Afghanistan,forename,20,Zahir,zahir-fn,F;M,261
AF,Afghanistan,forename,21,Wahab,wahab-fn,F;M,156
AF,Afghanistan,forename,22,Zainab,zainab-fn,F;M,149
AF,Afghanistan,forename,23,Алмас,almas-fn,M;F,135
AF,Afghanistan,forename,24,الهام,alham-fn,F;M,72
AF,Afghanistan,forename,25,Ayoub,ayoub-fn,M,68
AF,Afghanistan,forename,26,Suhail,suhail-fn,F;M,64
AF,Afghanistan,forename,27,Sina,sina-fn,F;M,56
AF,Afghanistan,forename,28,Nahid,nahid-fn,F;M,47
AF,Afghanistan,forename,29,Manzoor,manzoor-fn,F;M,31
AF,Afghanistan,forename,30,Dil,dil-fn,F;M,25
AF,Afghanistan,forename,31,Adeel,adeel-fn,F;M,18
AF,Afghanistan,forename,32,Ham,ham-fn,F;M,17
AF,Afghanistan,forename,33,Ash,ash-fn,F;M,15
AF,Afghanistan,forename,34,Elena,elena-fn,F;M,15
AF,Afghanistan,forename,35,Redwan,redwan-fn,F;M,12
AF,Afghanistan,forename,36,Shan,shan-fn,F;M,12
AF,Afghanistan,forename,37,Faysal,faysal-fn,M,10
AF,Afghanistan,forename,38,محمد ابراهيم,mhmd-abrahym-fn,M,10
AF,Afghanistan,forename,39,Seema,seema-fn,F;M,9
AF,Afghanistan,forename,40,Ibra,ibra-fn,M,6
AF,Afghanistan,forename,41,Noora,noora-fn,F;M,6
AF,Afghanistan,forename,42,Boy,boy-fn,M,3
AF,Afghanistan,forename,43,Haifa,haifa-fn,F;M,3
AF,Afghanistan,forename,44,Hakan,hakan-fn,F;M,3
AF,Afghanistan,forename,45,Hanifi,hanifi-fn,F;M,3
AF,Afghanistan,forename,46,Faridah,faridah-fn,F;M,2
AF,Afghanistan,forename,47,Hiba,hiba-fn,F;M,2
AF,Afghanistan,forename,48,Mohit,mohit-fn,M,2
AF,Afghanistan,surname,1,Khan,khan-sn,M;F,13457
AF,Afghanistan,surname,2,Mohammadi,mohammadi-sn,F;M,8514
AF,Afghanistan,surname,3,Ahmadi,ahmadi-sn,M;F,8092
AF,Afghanistan,surname,4,محمدی,mhmdy-sn,M,5854
AF,Afghanistan,surname,5,Afghan,afghan-sn,M,5774
AF,Afghanistan,surname,6,Jan,jan-sn,M;F,5133
AF,Afghanistan,surname,7,احمدی,ahmdy-sn,M,3587
AF,Afghanistan,surname,8,Safi,safi-sn,M,3368
AF,Afghanistan,surname,9,تنها,tnha-sn,M;F,3320
AF,Afghanistan,surname,10,Sadat,sadat-sn,M,3160
AF,Afghanistan,surname,11,Noori,noori-sn,M,2630
AF,Afghanistan,surname,12,Azizi,azizi-sn,M,2219
AF,Afghanistan,surname,13,Rahimi,rahimi-sn,M;F,2203
AF,Afghanistan,surname,14,Ahmadzai,ahmadzai-sn,M,1904
AF,Afghanistan,surname,15,Amiri,amiri-sn,M;F,1829
AF,Afghanistan,surname,16,نظری,nzry-sn,M,1822
AF,Afghanistan,surname,17,رحیمی,rhymy-sn,M,1814
AF,Afghanistan,surname,18,نوری,nwry-sn,,1788
AF,Afghanistan,surname,19,Ahmad,ahmad-sn,M;F,1685
AF,Afghanistan,surname,20,Ahmed,ahmed-sn,M;F,1685
AF,Afghanistan,surname,21,مرادی,mrady-sn,,1623
AF,Afghanistan,surname,22,رحمانی,rhmany-sn,M,1562
AF,Afghanistan,surname,23,Tanha,tanha-sn,M,1496
AF,Afghanistan,surname,24,Rahmani,rahmani-sn,,1495
AF,Afghanistan,surname,25,Ullah,ullah-sn,M;F,1489
AF,Afghanistan,surname,26,امیری,amyry-sn,M,1471
AF,Afghanistan,surname,27,Karimi,karimi-sn,M;F,1433
AF,Afghanistan,surname,28,Nazari,nazari-sn,,1359
AF,Afghanistan,surname,29,حیدری,hydry-sn,M,1326
AF,Afghanistan,surname,30,حسینی,hsyny-sn,M;F,1255
AF,Afghanistan,surname,31,کریمی,krymy-sn,M,1175
AF,Afghanistan,surname,32,عزیزی,azyzy-sn,M,1122
AF,Afghanistan,surname,33,Wafa,wafa-sn,,1110
AF,Afghanistan,surname,34,Sultani,sultani-sn,M,1058
AF,Afghanistan,surname,35,Habibi,habibi-sn,M;F,1056
AF,Afghanistan,surname,36,Azimi,azimi-sn,M,1046
AF,Afghanistan,surname,37,صافی,safy-sn,M;F,1037
AF,Afghanistan,surname,38,Agha,agha-sn,F;M,221
AF,Afghanistan,surname,39,Hassan,hassan-sn,F;M,170
AF,Afghanistan,surname,40,Ma,ma-sn,F;M,80
AF,Afghanistan,surname,41,Haidar,haidar-sn,F;M,51
AF,Afghanistan,surname,42,Jana,jana-sn,F;M,18
AF,Afghanistan,surname,43,Najwa,najwa-sn,F;M,14
AF,Afghanistan,surname,44,Amen,amen-sn,F;M,13
AF,Afghanistan,surname,45,Fatah,fatah-sn,M;F,13
AF,Afghanistan,surname,46,Rm,rm-sn,F;M,7
AF,Afghanistan,surname,47,Waqas,waqas-sn,,7
AF,Afghanistan,surname,48,Zara,zara-sn,F;M,7
AF,Afghanistan,surname,49,Jannat,jannat-sn,F;M,5
AF,Afghanistan,surname,50,Mariam,mariam-sn,F;M,5
AF,Afghanistan,surname,51,Power,power-sn,,5
AF,Afghanistan,surname,52,Dia,dia-sn,,4
AF,Afghanistan,surname,53,Kar,kar-sn,F;M,4
AF,Afghanistan,surname,54,Seven,seven-sn,F;M,3
AF,Afghanistan,surname,55,Shehab,shehab-sn,F;M,3
AF,Afghanistan,surname,56,Bruce,bruce-sn,F;M,2
AF,Afghanistan,surname,57,Gharib,gharib-sn,,2
AF,Afghanistan,surname,58,Loi,loi-sn,F;M,2
AL,Albania,forename,1,Fadil,fadil-fn,M,4554
AL,Albania,forename,2,Ilir,ilir-fn,M,2287
AL,Albania,forename,3,Arben,arben-fn,M,2033
AL,Albania,forename,4,Andi,andi-fn,M;F,1827
AL,Albania,forename,5,Altin,altin-fn,M,1766
AL,Albania,forename,6,Ana,ana-fn,F;M,1723
AL,Albania,forename,7,Gezim,gezim-fn,M,1637
AL,Albania,forename,8,Denis,denis-fn,M;F,1486
AL,Albania,forename,9,Klajdi,klajdi-fn,M,1473
AL,Albania,forename,10,Ervin,ervin-fn,M,1461
AL,Albania,forename,11,Agim,agim-fn,M,1383
AL,Albania,forename,12,Fatmir,fatmir-fn,M,1342
AL,Albania,forename,13,Ardit,ardit-fn,M,1324
AL,Albania,forename,14,Alban,alban-fn,M,1303
AL,Albania,forename,15,Elton,elton-fn,M,1299
AL,Albania,forename,16,Sokol,sokol-fn,M,1242
AL,Albania,forename,17,Endri,endri-fn,M,1240
AL,Albania,forename,18,Dritan,dritan-fn,M,1227
AL,Albania,forename,19,Eri,eri-fn,M,1203
AL,Albania,forename,20,Artan,artan-fn,M,1187
AL,Albania,forename,21,Fatjon,fatjon-fn,M,1186
AL,Albania,forename,22,Agron,agron-fn,M,1174
AL,Albania,forename,23,Ervis,ervis-fn,M,1169
AL,Albania,forename,24,Besnik,besnik-fn,M,1159
AL,Albania,forename,25,Edi,edi-fn,M;F,1132
AL,Albania,forename,26,Arjan,arjan-fn,M,1121
AL,Albania,forename,27,Artur,artur-fn,M,1121
AL,Albania,forename,28,Ermal,ermal-fn,M,1121
AL,Albania,forename,29,Mario,mario-fn,M,1121
AL,Albania,forename,30,Astrit,astrit-fn,M,1114
AL,Albania,forename,31,Kujtim,kujtim-fn,M,1070
AL,Albania,forename,32,Erjon,erjon-fn,M,1056
AL,Albania,forename,33,Petrit,petrit-fn,M,1053
AL,Albania,forename,34,Miri,miri-fn,M;F,1014
AL,Albania,forename,35,Mikel,mikel-fn,M,530
AL,Albania,forename,36,Nazmi,nazmi-fn,M,378
AL,Albania,forename,37,Elena,elena-fn,F;M,299
AL,Albania,forename,38,Rina,rina-fn,F;M,201
AL,Albania,forename,39,Marin,marin-fn,F;M,155
AL,Albania,forename,40,Sofie,sofie-fn,F;M,58
AL,Albania,forename,41,Doriana,doriana-fn,F;M,50
AL,Albania,forename,42,Hilmi,hilmi-fn,F;M,42
AL,Albania,forename,43,Rudolf,rudolf-fn,M,37
AL,Albania,forename,44,Leandra,leandra-fn,F;M,35
AL,Albania,forename,45,Floriana,floriana-fn,F;M,27
AL,Albania,forename,46,Krista,krista-fn,F;M,27
AL,Albania,forename,47,Sina,sina-fn,F;M,25
AL,Albania,forename,48,Stella,stella-fn,F;M,17
AL,Albania,forename,49,Ibra,ibra-fn,M,13
AL,Albania,forename,50,Polat,polat-fn,F;M,10
AL,Albania,forename,51,Andreina,andreina-fn,F,9
AL,Albania,forename,52,Loka,loka-fn,F;M,9
AL,Albania,forename,53,Boy,boy-fn,M,7
AL,Albania,forename,54,Shan,shan-fn,F;M,7
AL,Albania,forename,55,Biba,biba-fn,F;M,6
AL,Albania,forename,56,Naci,naci-fn,F;M,5
AL,Albania,forename,57,Nils,nils-fn,F;M,5
AL,Albania,forename,58,Rahmi,rahmi-fn,F;M,5
AL,Albania,forename,59,Saja,saja-fn,F,5
AL,Albania,forename,60,Ash,ash-fn,F;M,4
AL,Albania,forename,61,Aina,aina-fn,F;M,3
AL,Albania,forename,62,Emmy,emmy-fn,F;M,3
AL,Albania,forename,63,Hakan,hakan-fn,F;M,3
AL,Albania,forename,64,Hima,hima-fn,F;M,3
AL,Albania,forename,65,Nura,nura-fn,F;M,3
AL,Albania,forename,66,Ange,ange-fn,F;M,2
AL,Albania,forename,67,Dil,dil-fn,F;M,2
AL,Albania,forename,68,Edilson,edilson-fn,F;M,2
AL,Albania,forename,69,Gioia,gioia-fn,F;M,2
AL,Albania,forename,70,Ham,ham-fn,F;M,2
AL,Albania,forename,71,Krzysztof,krzysztof-fn,F;M,2
AL,Albania,forename,72,Mart,mart-fn,M,2
AL,Albania,forename,73,Matheo,matheo-fn,M,2
AL,Albania,forename,74,Neva,neva-fn,F;M,2
AL,Albania,forename,75,Pelin,pelin-fn,F;M,2
AL,Albania,forename,76,Titti,titti-fn,F;M,2
AL,Albania,forename,77,Zahir,zahir-fn,F;M,2
AL,Albania,surname,1,Hoxha,hoxha-sn,M;F,6356
AL,Albania,surname,2,Aliu,aliu-sn,M,2331
AL,Albania,surname,3,Shehu,shehu-sn,M;F,1428
AL,Albania,surname,4,Marku,marku-sn,M,1370
AL,Albania,surname,5,Cela,cela-sn,M,1210
AL,Albania,surname,6,Kola,kola-sn,M,1143
AL,Albania,surname,7,Muca,muca-sn,M,1112
AL,Albania,surname,8,Dervishi,dervishi-sn,M,1103
AL,Albania,surname,9,Kurti,kurti-sn,M,1072
AL,Albania,surname,10,Lleshi,lleshi-sn,M,1055
AL,Albania,surname,11,Gjoka,gjoka-sn,M,1045
AL,Albania,surname,12,Popa,popa-sn,F;M,80
AL,Albania,surname,13,Jana,jana-sn,F;M,54
AL,Albania,surname,14,Ma,ma-sn,F;M,42
AL,Albania,surname,15,Duma,duma-sn,F;M,39
AL,Albania,surname,16,Deva,deva-sn,F;M,31
AL,Albania,surname,17,Viola,viola-sn,M;F,23
AL,Albania,surname,18,Angelo,angelo-sn,,18
AL,Albania,surname,19,Didi,didi-sn,F;M,18
AL,Albania,surname,20,Le,le-sn,F;M,17
AL,Albania,surname,21,Faria,faria-sn,,16
AL,Albania,surname,22,Power,power-sn,,11
AL,Albania,surname,23,Dia,dia-sn,,9
AL,Albania,surname,24,Perri,perri-sn,F;M,9
AL,Albania,surname,25,Gori,gori-sn,,8
AL,Albania,surname,26,Rm,rm-sn,F;M,5
AL,Albania,surname,27,Santo,santo-sn,F;M,5
AL,Albania,surname,28,Seven,seven-sn,F;M,4
AL,Albania,surname,29,Ertaş,ertas-sn,,3
AL,Albania,surname,30,Zara,zara-sn,F;M,3
AL,Albania,surname,31,Belen,belen-sn,F;M,2
AL,Albania,surname,32,Castellano,castellano-sn,,2
AL,Albania,surname,33,Dev,dev-sn,F;M,2
AL,Albania,surname,34,Loi,loi-sn,F;M,2
AL,Albania,surname,35,Massimo,massimo-sn,F;M,2
AL,Albania,surname,36,Rain,rain-sn,,2
AO,Angola,forename,1,Jose,jose-fn,M;F,2951
AO,Angola,forename,2,Antonio,antonio-fn,M;F,2505
AO,Angola,forename,3,Manuel,manuel-fn,M,2257
AO,Angola,forename,4,Pedro,pedro-fn,M,2165
AO,Angola,forename,5,Carlos,carlos-fn,M;F,1879
AO,Angola,forename,6,Paulo,paulo-fn,M,1801
AO,Angola,forename,7,Francisco,francisco-fn,M,1585
AO,Angola,forename,8,Ana,ana-fn,F;M,1497
AO,Angola,forename,9,João,joao-fn,M,1458
AO,Angola,forename,10,Isabel,isabel-fn,F,1361
